sample_id,source_dataset,dataset_version,modality,sign_id,label_ar,label_en_if_available,label_index,signer_id,official_partition,repetition_id,source_relative_path,source_file_name,source_url,source_sha256,source_size_bytes,container,width,height,fps,frame_count,duration_seconds,skeleton_available,fold,role
karsl_core28_s01_sign0038_train_rep023,KArSL,KArSL-502,RGB,0038,خ,kha,6,01,train,rep023,01/train/videos/0038/02_01_0038_(15_11_16_15_51_55)_c.mp4,02_01_0038_(15_11_16_15_51_55)_c.mp4,,54d78475686f599f69e02b470b4857171eb2dcf78e02ba457d410f0ecaf3003d,354132,mp4,1920,1080,30.000000,18,0.600000,unknown,S02,train
karsl_core28_s01_sign0038_train_rep024,KArSL,KArSL-502,RGB,0038,خ,kha,6,01,train,rep024,01/train/videos/0038/02_01_0038_(15_11_16_15_51_57)_c.mp4,02_01_0038_(15_11_16_15_51_57)_c.mp4,,f961b9120757e326a24b9448470907b7486f1a1269f0bc88e322056f5e06eddf,353908,mp4,1920,1080,30.000000,18,0.600000,unknown,S02,train
karsl_core28_s01_sign0038_train_rep025,KArSL,KArSL-502,RGB,0038,خ,kha,6,01,train,rep025,01/train/videos/0038/02_01_0038_(15_11_16_15_51_58)_c.mp4,02_01_0038_(15_11_16_15_51_58)_c.mp4,,84a57d3a0b73855960b26a5258445a280b9bfeaeb8b4aff07e5a72dd5cac218c,453666,mp4,1920,1080,30.000000,20,0.666667,unknown,S02,train
karsl_core28_s01_sign0038_train_rep026,KArSL,KArSL-502,RGB,0038,خ,kha,6,01,train,rep026,01/train/videos/0038/02_01_0038_(15_11_16_15_52_00)_c.mp4,02_01_0038_(15_11_16_15_52_00)_c.mp4,,00b6fb15aa3334d3e29b4a5f880499bc74046a5a55ca1554e5c5d5d006d8b94c,623747,mp4,1920,1080,30.000000,23,0.766667,unknown,S02,train
karsl_core28_s01_sign0038_train_rep027,KArSL,KArSL-502,RGB,0038,خ,kha,6,01,train,rep027,01/train/videos/0038/02_01_0038_(15_11_16_15_52_07)_c.mp4,02_01_0038_(15_11_16_15_52_07)_c.mp4,,a358e76ba8dd91ebdaaee5cb57a44ad77b961357a40560d454bae652b0843fdf,457306,mp4,1920,1080,30.000000,20,0.666667,unknown,S02,train
karsl_core28_s01_sign0038_train_rep028,KArSL,KArSL-502,RGB,0038,خ,kha,6,01,train,rep028,01/train/videos/0038/02_01_0038_(15_11_16_15_52_09)_c.mp4,02_01_0038_(15_11_16_15_52_09)_c.mp4,,09b276aa26a7e90d519764de85335d45e071d84885a86a1978235336145f57c6,353210,mp4,1920,1080,30.000000,18,0.600000,unknown,S02,train
karsl_core28_s01_sign0038_train_rep029,KArSL,KArSL-502,RGB,0038,خ,kha,6,01,train,rep029,01/train/videos/0038/02_01_0038_(15_11_16_15_52_10)_c.mp4,02_01_0038_(15_11_16_15_52_10)_c.mp4,,d5bafde5049dd43bff8c87fbcc7b1772616a97da2e0a2bf1bd91f10b18c8c2ef,393247,mp4,1920,1080,30.000000,19,0.633333,unknown,S02,train
karsl_core28_s01_sign0038_train_rep030,KArSL,KArSL-502,RGB,0038,خ,kha,6,01,train,rep030,01/train/videos/0038/02_01_0038_(15_11_16_15_52_12)_c.mp4,02_01_0038_(15_11_16_15_52_12)_c.mp4,,0cb3e1cfe34c108681f651f9348d9bb28f0130c901df5c74b8decf7d2e74c1fd,426144,mp4,1920,1080,30.000000,19,0.633333,unknown,S02,train
karsl_core28_s01_sign0038_train_rep031,KArSL,KArSL-502,RGB,0038,خ,kha,6,01,train,rep031,01/train/videos/0038/02_01_0038_(15_11_16_15_52_20)_c.mp4,02_01_0038_(15_11_16_15_52_20)_c.mp4,,ef43145e49f239319071eaf055adf3bcd607553deb54b6711d96f084dcef60fc,442190,mp4,1920,1080,30.000000,19,0.633333,unknown,S02,train
karsl_core28_s01_sign0038_train_rep032,KArSL,KArSL-502,RGB,0038,خ,kha,6,01,train,rep032,01/train/videos/0038/02_01_0038_(15_11_16_15_52_22)_c.mp4,02_01_0038_(15_11_16_15_52_22)_c.mp4,,28de8a25b493efd9f51c57af3841d091b9a16a203aa5194dfc058f1fa5285b75,442375,mp4,1920,1080,30.000000,19,0.633333,unknown,S02,train
karsl_core28_s01_sign0038_train_rep033,KArSL,KArSL-502,RGB,0038,خ,kha,6,01,train,rep033,01/train/videos/0038/02_01_0038_(15_11_16_15_52_25)_c.mp4,02_01_0038_(15_11_16_15_52_25)_c.mp4,,e0a72edf60839b35d8311f8ce9e87d67e65644c7a629cdae4ff5746ae0a85413,574910,mp4,1920,1080,30.000000,22,0.733333,unknown,S02,train
karsl_core28_s01_sign0038_train_rep034,KArSL,KArSL-502,RGB,0038,خ,kha,6,01,train,rep034,01/train/videos/0038/02_01_0038_(15_11_16_15_52_27)_c.mp4,02_01_0038_(15_11_16_15_52_27)_c.mp4,,e9932499167759f0131fb67a97ccd62ba7d7bb124baa54a2dacadb49f5eb570d,586263,mp4,1920,1080,30.000000,21,0.700000,unknown,S02,train
karsl_core28_s01_sign0038_train_rep035,KArSL,KArSL-502,RGB,0038,خ,kha,6,01,train,rep035,01/train/videos/0038/02_01_0038_(15_11_16_15_52_33)_c.mp4,02_01_0038_(15_11_16_15_52_33)_c.mp4,,72d49f320682cfbb8ad019b5363c638046416930ba9b50c5bc8402fd6d248934,788285,mp4,1920,1080,30.000000,26,0.866667,unknown,S02,train
karsl_core28_s01_sign0038_train_rep036,KArSL,KArSL-502,RGB,0038,خ,kha,6,01,train,rep036,01/train/videos/0038/02_01_0038_(15_11_16_15_52_35)_c.mp4,02_01_0038_(15_11_16_15_52_35)_c.mp4,,6cacec36f240ceefd6a024ae785aed7c5cb2762e7719dc85aebf222ed7fa7fbd,461945,mp4,1920,1080,30.000000,20,0.666667,unknown,S02,train
karsl_core28_s01_sign0038_train_rep037,KArSL,KArSL-502,RGB,0038,خ,kha,6,01,train,rep037,01/train/videos/0038/02_01_0038_(15_11_16_15_52_38)_c.mp4,02_01_0038_(15_11_16_15_52_38)_c.mp4,,2a91b6917cd4e64c99bdd8a683d648db8a55b423371c2ff92200b43794d14fd0,521057,mp4,1920,1080,30.000000,21,0.700000,unknown,S02,train
karsl_core28_s01_sign0038_train_rep038,KArSL,KArSL-502,RGB,0038,خ,kha,6,01,train,rep038,01/train/videos/0038/02_01_0038_(15_11_16_15_52_40)_c.mp4,02_01_0038_(15_11_16_15_52_40)_c.mp4,,d081c8732109ca8a4433a212438d2acbdbdc31d4f2da5053f43e9150e9bc3f89,592517,mp4,1920,1080,30.000000,21,0.700000,unknown,S02,train
karsl_core28_s01_sign0038_train_rep039,KArSL,KArSL-502,RGB,0038,خ,kha,6,01,train,rep039,01/train/videos/0038/02_01_0038_(15_11_16_15_52_43)_c.mp4,02_01_0038_(15_11_16_15_52_43)_c.mp4,,9e0253071c4ad3b4bf67edc2a75fdced01db9a1596491f620c461ea0450915b7,834176,mp4,1920,1080,30.000000,28,0.933333,unknown,S02,train
karsl_core28_s01_sign0038_train_rep040,KArSL,KArSL-502,RGB,0038,خ,kha,6,01,train,rep040,01/train/videos/0038/02_01_0038_(15_11_16_15_52_48)_c.mp4,02_01_0038_(15_11_16_15_52_48)_c.mp4,,ed362f94424d13e9eca1437fad7085eb9cefe47072e6c7ec196c64349c92f6fe,685040,mp4,1920,1080,30.000000,23,0.766667,unknown,S02,train
karsl_core28_s01_sign0038_train_rep041,KArSL,KArSL-502,RGB,0038,خ,kha,6,01,train,rep041,01/train/videos/0038/02_01_0038_(15_11_16_15_52_50)_c.mp4,02_01_0038_(15_11_16_15_52_50)_c.mp4,,d1048e9112fa6255f40183097c454dd1ad726fce3955655c7cb4dc4f3e544423,724899,mp4,1920,1080,30.000000,26,0.866667,unknown,S02,train
karsl_core28_s01_sign0038_train_rep042,KArSL,KArSL-502,RGB,0038,خ,kha,6,01,train,rep042,01/train/videos/0038/02_01_0038_(15_11_16_15_52_52)_c.mp4,02_01_0038_(15_11_16_15_52_52)_c.mp4,,5024a749a8616b86c6d74ad428c4ddc1fd43ce447eaa04a31bec4e5be74372e9,626492,mp4,1920,1080,30.000000,23,0.766667,unknown,S02,train
karsl_core28_s01_sign0039_train_rep001,KArSL,KArSL-502,RGB,0039,د,daal,7,01,train,rep001,01/train/videos/0039/02_01_0039_(15_11_16_15_53_47)_c.mp4,02_01_0039_(15_11_16_15_53_47)_c.mp4,,f1cfabbbaaeb073ee4e56080471290fd948cd8a529ee4ebf4bc27f3477762977,445608,mp4,1920,1080,30.000000,20,0.666667,unknown,S02,train
karsl_core28_s01_sign0039_train_rep002,KArSL,KArSL-502,RGB,0039,د,daal,7,01,train,rep002,01/train/videos/0039/02_01_0039_(15_11_16_15_53_49)_c.mp4,02_01_0039_(15_11_16_15_53_49)_c.mp4,,2ad430aa72d17d015e734d01e20967867ac703da3a38fe9541dfc052bbc461f0,263716,mp4,1920,1080,30.000000,16,0.533333,unknown,S02,train
karsl_core28_s01_sign0039_train_rep003,KArSL,KArSL-502,RGB,0039,د,daal,7,01,train,rep003,01/train/videos/0039/02_01_0039_(15_11_16_15_53_50)_c.mp4,02_01_0039_(15_11_16_15_53_50)_c.mp4,,5f8493c0fd0ac96cc5a773ddb2cfad7a4c2d4ef620c4405f18d4eaf4a6038182,397231,mp4,1920,1080,30.000000,19,0.633333,unknown,S02,train
karsl_core28_s01_sign0039_train_rep004,KArSL,KArSL-502,RGB,0039,د,daal,7,01,train,rep004,01/train/videos/0039/02_01_0039_(15_11_16_15_53_52)_c.mp4,02_01_0039_(15_11_16_15_53_52)_c.mp4,,95e4ce93baa231cbffcd0ce606d2a0ea61cb1d03cb86c451812e6456e9d5960a,252901,mp4,1920,1080,30.000000,16,0.533333,unknown,S02,train
karsl_core28_s01_sign0039_train_rep005,KArSL,KArSL-502,RGB,0039,د,daal,7,01,train,rep005,01/train/videos/0039/02_01_0039_(15_11_16_15_53_53)_c.mp4,02_01_0039_(15_11_16_15_53_53)_c.mp4,,f556d2549360f8accb5d186a6572975f6576d9b2eadd5163288d925e0dc6170e,372785,mp4,1920,1080,30.000000,18,0.600000,unknown,S02,train
karsl_core28_s01_sign0039_train_rep006,KArSL,KArSL-502,RGB,0039,د,daal,7,01,train,rep006,01/train/videos/0039/02_01_0039_(15_11_16_15_53_55)_c.mp4,02_01_0039_(15_11_16_15_53_55)_c.mp4,,4cbfb483f5a148d64a99352357fef7a0593179b2e624c2291f75877d868e1952,284844,mp4,1920,1080,30.000000,17,0.566667,unknown,S02,train
karsl_core28_s01_sign0039_train_rep007,KArSL,KArSL-502,RGB,0039,د,daal,7,01,train,rep007,01/train/videos/0039/02_01_0039_(15_11_16_15_53_57)_c.mp4,02_01_0039_(15_11_16_15_53_57)_c.mp4,,72ba3704201108b71728a5420deddf15b0577638f854d2d2044293e350de73e8,642083,mp4,1920,1080,30.000000,24,0.800000,unknown,S02,train
karsl_core28_s01_sign0039_train_rep008,KArSL,KArSL-502,RGB,0039,د,daal,7,01,train,rep008,01/train/videos/0039/02_01_0039_(15_11_16_15_53_59)_c.mp4,02_01_0039_(15_11_16_15_53_59)_c.mp4,,f42012e62dc4752b38abaa7fbfb797131f1f5e5b6a9eed4e30b8bb6a5e6f2d03,509145,mp4,1920,1080,30.000000,21,0.700000,unknown,S02,train
karsl_core28_s01_sign0039_train_rep009,KArSL,KArSL-502,RGB,0039,د,daal,7,01,train,rep009,01/train/videos/0039/02_01_0039_(15_11_16_15_54_00)_c.mp4,02_01_0039_(15_11_16_15_54_00)_c.mp4,,c93f0bb1456d8e624daf5f467bc1792853951e413c9d920427c9a78af8e97975,506017,mp4,1920,1080,30.000000,21,0.700000,unknown,S02,train
karsl_core28_s01_sign0039_train_rep010,KArSL,KArSL-502,RGB,0039,د,daal,7,01,train,rep010,01/train/videos/0039/02_01_0039_(15_11_16_15_54_06)_c.mp4,02_01_0039_(15_11_16_15_54_06)_c.mp4,,81190cbe7b3ede10d385972fb4a917807038fb3eca9c2b71249692be271bb255,351334,mp4,1920,1080,30.000000,18,0.600000,unknown,S02,train
karsl_core28_s01_sign0039_train_rep011,KArSL,KArSL-502,RGB,0039,د,daal,7,01,train,rep011,01/train/videos/0039/02_01_0039_(15_11_16_15_54_07)_c.mp4,02_01_0039_(15_11_16_15_54_07)_c.mp4,,d5977c74bcb9b5c8ff9fd788bf82a44cc72a65c075197cf436fb3d0185ebc89c,263636,mp4,1920,1080,30.000000,16,0.533333,unknown,S02,train
karsl_core28_s01_sign0039_train_rep012,KArSL,KArSL-502,RGB,0039,د,daal,7,01,train,rep012,01/train/videos/0039/02_01_0039_(15_11_16_15_54_09)_c.mp4,02_01_0039_(15_11_16_15_54_09)_c.mp4,,421b1ffc1bdf52449f7933658e764fe5e07f97f35de88c6c4b38155161544b12,449174,mp4,1920,1080,30.000000,20,0.666667,unknown,S02,train
karsl_core28_s01_sign0039_train_rep013,KArSL,KArSL-502,RGB,0039,د,daal,7,01,train,rep013,01/train/videos/0039/02_01_0039_(15_11_16_15_54_10)_c.mp4,02_01_0039_(15_11_16_15_54_10)_c.mp4,,070313635618bf7bf578ad477c3df563abf86b3ac345cb5911bdcd9d1339339d,450241,mp4,1920,1080,30.000000,20,0.666667,unknown,S02,train
karsl_core28_s01_sign0039_train_rep014,KArSL,KArSL-502,RGB,0039,د,daal,7,01,train,rep014,01/train/videos/0039/02_01_0039_(15_11_16_15_54_12)_c.mp4,02_01_0039_(15_11_16_15_54_12)_c.mp4,,395e318614768ddb72288e7c1925d8609dcc0c3a7a85abdd249b288863425342,508944,mp4,1920,1080,30.000000,20,0.666667,unknown,S02,train
karsl_core28_s01_sign0039_train_rep015,KArSL,KArSL-502,RGB,0039,د,daal,7,01,train,rep015,01/train/videos/0039/02_01_0039_(15_11_16_15_54_14)_c.mp4,02_01_0039_(15_11_16_15_54_14)_c.mp4,,fe9de2db7e94c7a7187a70d3e6166574ee2a7b0c6655bcfaeee62f0c2532d714,562767,mp4,1920,1080,30.000000,22,0.733333,unknown,S02,train
karsl_core28_s01_sign0039_train_rep016,KArSL,KArSL-502,RGB,0039,د,daal,7,01,train,rep016,01/train/videos/0039/02_01_0039_(15_11_16_15_54_43)_c.mp4,02_01_0039_(15_11_16_15_54_43)_c.mp4,,79d7b353c19371aaa46ac3d4ed1571197cb9a34462c11757f709f84a5eda8e17,350639,mp4,1920,1080,30.000000,18,0.600000,unknown,S02,train
karsl_core28_s01_sign0039_train_rep017,KArSL,KArSL-502,RGB,0039,د,daal,7,01,train,rep017,01/train/videos/0039/02_01_0039_(15_11_16_15_54_45)_c.mp4,02_01_0039_(15_11_16_15_54_45)_c.mp4,,19c10697413499b42138e1a4e5712649056d322800957fa05e6d30318a1e6ee0,351865,mp4,1920,1080,30.000000,18,0.600000,unknown,S02,train
karsl_core28_s01_sign0039_train_rep018,KArSL,KArSL-502,RGB,0039,د,daal,7,01,train,rep018,01/train/videos/0039/02_01_0039_(15_11_16_15_54_54)_c.mp4,02_01_0039_(15_11_16_15_54_54)_c.mp4,,672b7a43c2908f0576ac8564e6686fc47d02326a893b1f4a740ace65d8b5687b,393829,mp4,1920,1080,30.000000,19,0.633333,unknown,S02,train
karsl_core28_s01_sign0039_train_rep019,KArSL,KArSL-502,RGB,0039,د,daal,7,01,train,rep019,01/train/videos/0039/02_01_0039_(15_11_16_15_54_55)_c.mp4,02_01_0039_(15_11_16_15_54_55)_c.mp4,,05ac656f4a41061949cf611cbc095e4ccb10ecab9f05b912ef511784086105fb,505699,mp4,1920,1080,30.000000,21,0.700000,unknown,S02,train
karsl_core28_s01_sign0039_train_rep020,KArSL,KArSL-502,RGB,0039,د,daal,7,01,train,rep020,01/train/videos/0039/02_01_0039_(15_11_16_15_54_59)_c.mp4,02_01_0039_(15_11_16_15_54_59)_c.mp4,,9a5af303c2d7bf0accb011acf1a7c0b36288a7e24499040dc11be1170ea0a9a9,808340,mp4,1920,1080,30.000000,31,1.033333,unknown,S02,train
karsl_core28_s01_sign0039_train_rep021,KArSL,KArSL-502,RGB,0039,د,daal,7,01,train,rep021,01/train/videos/0039/02_01_0039_(17_11_16_17_30_09)_c.mp4,02_01_0039_(17_11_16_17_30_09)_c.mp4,,fa3980c6ec7c8e67984526fd4d09f55422bd28cc09e946cfb1103b783e01e95e,401687,mp4,1920,1080,30.000000,20,0.666667,unknown,S02,train
karsl_core28_s01_sign0039_train_rep022,KArSL,KArSL-502,RGB,0039,د,daal,7,01,train,rep022,01/train/videos/0039/02_01_0039_(17_11_16_17_30_11)_c.mp4,02_01_0039_(17_11_16_17_30_11)_c.mp4,,44f21d60b4cf1df9b696ffd71d1599597ee9a1826caee747db4d89de18a896b1,415031,mp4,1920,1080,30.000000,20,0.666667,unknown,S02,train
karsl_core28_s01_sign0039_train_rep023,KArSL,KArSL-502,RGB,0039,د,daal,7,01,train,rep023,01/train/videos/0039/02_01_0039_(17_11_16_17_30_12)_c.mp4,02_01_0039_(17_11_16_17_30_12)_c.mp4,,d6a4a84c822044219083034b55f6330a11ac7c4967b0bd48895269796f14c3c8,259435,mp4,1920,1080,30.000000,17,0.566667,unknown,S02,train
karsl_core28_s01_sign0039_train_rep024,KArSL,KArSL-502,RGB,0039,د,daal,7,01,train,rep024,01/train/videos/0039/02_01_0039_(17_11_16_17_30_14)_c.mp4,02_01_0039_(17_11_16_17_30_14)_c.mp4,,0e692858e3a46d9b85e23c2d7bef450c57ad7368311f7b8f5a6bc5f1a01741cd,311193,mp4,1920,1080,30.000000,18,0.600000,unknown,S02,train
karsl_core28_s01_sign0039_train_rep025,KArSL,KArSL-502,RGB,0039,د,daal,7,01,train,rep025,01/train/videos/0039/02_01_0039_(17_11_16_17_30_16)_c.mp4,02_01_0039_(17_11_16_17_30_16)_c.mp4,,aa2c0698dddfef4af20019ab5b1db4636e532908e09bbad3c64cf814a353b017,268656,mp4,1920,1080,30.000000,17,0.566667,unknown,S02,train
karsl_core28_s01_sign0039_train_rep026,KArSL,KArSL-502,RGB,0039,د,daal,7,01,train,rep026,01/train/videos/0039/02_01_0039_(17_11_16_17_30_17)_c.mp4,02_01_0039_(17_11_16_17_30_17)_c.mp4,,3fe18eea31d3e234cd306291d4d6eb9658e4087594f770024b044cc8bbc9f9b8,340208,mp4,1920,1080,30.000000,19,0.633333,unknown,S02,train
karsl_core28_s01_sign0039_train_rep027,KArSL,KArSL-502,RGB,0039,د,daal,7,01,train,rep027,01/train/videos/0039/02_01_0039_(17_11_16_17_30_19)_c.mp4,02_01_0039_(17_11_16_17_30_19)_c.mp4,,740294bd83e9eed852bb40bb2a01f20d118057a68af5f79b0e06229f0d26a8fc,453818,mp4,1920,1080,30.000000,20,0.666667,unknown,S02,train
karsl_core28_s01_sign0039_train_rep028,KArSL,KArSL-502,RGB,0039,د,daal,7,01,train,rep028,01/train/videos/0039/02_01_0039_(17_11_16_17_30_21)_c.mp4,02_01_0039_(17_11_16_17_30_21)_c.mp4,,79775265e103f0d55de8825b7544f2a44929ccd22742385382a6ca06c690c124,463738,mp4,1920,1080,30.000000,21,0.700000,unknown,S02,train
karsl_core28_s01_sign0039_train_rep029,KArSL,KArSL-502,RGB,0039,د,daal,7,01,train,rep029,01/train/videos/0039/02_01_0039_(17_11_16_17_30_22)_c.mp4,02_01_0039_(17_11_16_17_30_22)_c.mp4,,115237226a5e917204cfb323d8afb2d2853e7b83eec9a5cf9e0cbd006f91b566,413447,mp4,1920,1080,30.000000,20,0.666667,unknown,S02,train
karsl_core28_s01_sign0039_train_rep030,KArSL,KArSL-502,RGB,0039,د,daal,7,01,train,rep030,01/train/videos/0039/02_01_0039_(17_11_16_17_30_24)_c.mp4,02_01_0039_(17_11_16_17_30_24)_c.mp4,,da9a342731243a8a014957c69ae00de0d131b1cdea0e27292004b35e6a84d46d,410915,mp4,1920,1080,30.000000,20,0.666667,unknown,S02,train
karsl_core28_s01_sign0039_train_rep031,KArSL,KArSL-502,RGB,0039,د,daal,7,01,train,rep031,01/train/videos/0039/02_01_0039_(17_11_16_17_30_26)_c.mp4,02_01_0039_(17_11_16_17_30_26)_c.mp4,,bf82f49718a2f5e866f225a7e9a02657f57e9aa8715f7e45afd42f7d00515fd2,631643,mp4,1920,1080,30.000000,24,0.800000,unknown,S02,train
karsl_core28_s01_sign0039_train_rep032,KArSL,KArSL-502,RGB,0039,د,daal,7,01,train,rep032,01/train/videos/0039/02_01_0039_(17_11_16_17_30_29)_c.mp4,02_01_0039_(17_11_16_17_30_29)_c.mp4,,456769d9905ad623f95788a5019c6ca1e403e9a51d56c20de4b20bc4609006aa,366352,mp4,1920,1080,30.000000,19,0.633333,unknown,S02,train
karsl_core28_s01_sign0039_train_rep033,KArSL,KArSL-502,RGB,0039,د,daal,7,01,train,rep033,01/train/videos/0039/02_01_0039_(17_11_16_17_30_32)_c.mp4,02_01_0039_(17_11_16_17_30_32)_c.mp4,,5a007bf247e18f674e49521ca6928f311f42087fb2e7b25b66bedbed1806b245,413628,mp4,1920,1080,30.000000,20,0.666667,unknown,S02,train
karsl_core28_s01_sign0039_train_rep034,KArSL,KArSL-502,RGB,0039,د,daal,7,01,train,rep034,01/train/videos/0039/02_01_0039_(17_11_16_17_30_34)_c.mp4,02_01_0039_(17_11_16_17_30_34)_c.mp4,,1ac40b37fcc9144c24e6594e4692a361014a32328be98b9d22c7b22766558939,330594,mp4,1920,1080,30.000000,18,0.600000,unknown,S02,train
karsl_core28_s01_sign0039_train_rep035,KArSL,KArSL-502,RGB,0039,د,daal,7,01,train,rep035,01/train/videos/0039/02_01_0039_(17_11_16_17_30_46)_c.mp4,02_01_0039_(17_11_16_17_30_46)_c.mp4,,e7a23ce9ba80a6fd358fa6d0c432d3600a51ef317cfedcacab0aae555b4b49bf,453354,mp4,1920,1080,30.000000,21,0.700000,unknown,S02,train
karsl_core28_s01_sign0039_train_rep036,KArSL,KArSL-502,RGB,0039,د,daal,7,01,train,rep036,01/train/videos/0039/02_01_0039_(17_11_16_17_30_48)_c.mp4,02_01_0039_(17_11_16_17_30_48)_c.mp4,,801a93607b34718c7043409569567b3c73cc37b40c5a59d78aed77625126bfdd,411137,mp4,1920,1080,30.000000,20,0.666667,unknown,S02,train
karsl_core28_s01_sign0039_train_rep037,KArSL,KArSL-502,RGB,0039,د,daal,7,01,train,rep037,01/train/videos/0039/02_01_0039_(17_11_16_17_30_51)_c.mp4,02_01_0039_(17_11_16_17_30_51)_c.mp4,,b2a83b5cc2b5abf943d71ed82aaddeae6bdfa7b427cd7d53ec0fe781c2f2c8cf,516105,mp4,1920,1080,30.000000,21,0.700000,unknown,S02,train
karsl_core28_s01_sign0039_train_rep038,KArSL,KArSL-502,RGB,0039,د,daal,7,01,train,rep038,01/train/videos/0039/02_01_0039_(17_11_16_17_30_55)_c.mp4,02_01_0039_(17_11_16_17_30_55)_c.mp4,,0086005ccb022dca212ad7bc16d82e485da59b4038ce4245ae3807d2d85b3aa5,643110,mp4,1920,1080,30.000000,23,0.766667,unknown,S02,train
karsl_core28_s01_sign0039_train_rep039,KArSL,KArSL-502,RGB,0039,د,daal,7,01,train,rep039,01/train/videos/0039/02_01_0039_(17_11_16_17_30_57)_c.mp4,02_01_0039_(17_11_16_17_30_57)_c.mp4,,cf7e2229e66c99821a30e4b732f6696fd80f62ea3d1795c53a385be7d159c874,795025,mp4,1920,1080,30.000000,26,0.866667,unknown,S02,train
karsl_core28_s01_sign0039_train_rep040,KArSL,KArSL-502,RGB,0039,د,daal,7,01,train,rep040,01/train/videos/0039/02_01_0039_(17_11_16_17_30_58)_c.mp4,02_01_0039_(17_11_16_17_30_58)_c.mp4,,44923770026a5573f26c1957d51045204b256b14958d182c2e6969ea5dae477a,705712,mp4,1920,1080,30.000000,24,0.800000,unknown,S02,train
karsl_core28_s01_sign0039_train_rep041,KArSL,KArSL-502,RGB,0039,د,daal,7,01,train,rep041,01/train/videos/0039/02_01_0039_(17_11_16_17_31_00)_c.mp4,02_01_0039_(17_11_16_17_31_00)_c.mp4,,c3813df89a9af647a967252fa62d502a6aac4cb3375e48e94fbb404ce18b438c,619104,mp4,1920,1080,30.000000,23,0.766667,unknown,S02,train
karsl_core28_s01_sign0039_train_rep042,KArSL,KArSL-502,RGB,0039,د,daal,7,01,train,rep042,01/train/videos/0039/02_01_0039_(17_11_16_17_31_02)_c.mp4,02_01_0039_(17_11_16_17_31_02)_c.mp4,,0c55e00210e0012d8636bdcd36cf0788f639d1a9322604cb635318a2124b449e,774796,mp4,1920,1080,30.000000,25,0.833333,unknown,S02,train
karsl_core28_s01_sign0040_train_rep001,KArSL,KArSL-502,RGB,0040,ذ,thal,8,01,train,rep001,01/train/videos/0040/02_01_0040_(15_11_16_15_55_27)_c.mp4,02_01_0040_(15_11_16_15_55_27)_c.mp4,,640f38d7b4d6e4bf1fe2e0a24586452d694a7edeebd051d0a0ed4583c12c2f14,769401,mp4,1920,1080,30.000000,25,0.833333,unknown,S02,train
karsl_core28_s01_sign0040_train_rep002,KArSL,KArSL-502,RGB,0040,ذ,thal,8,01,train,rep002,01/train/videos/0040/02_01_0040_(15_11_16_15_55_29)_c.mp4,02_01_0040_(15_11_16_15_55_29)_c.mp4,,3f46d39ab935adce37f14a0838f636a26141949f30a14008cb90b1bcce3cf14e,452847,mp4,1920,1080,30.000000,20,0.666667,unknown,S02,train
karsl_core28_s01_sign0040_train_rep003,KArSL,KArSL-502,RGB,0040,ذ,thal,8,01,train,rep003,01/train/videos/0040/02_01_0040_(15_11_16_15_55_31)_c.mp4,02_01_0040_(15_11_16_15_55_31)_c.mp4,,71aae7fef879c5a1add7f47071b96bbbabfdacbd18f52828aa1c288911e04314,427295,mp4,1920,1080,30.000000,19,0.633333,unknown,S02,train
karsl_core28_s01_sign0040_train_rep004,KArSL,KArSL-502,RGB,0040,ذ,thal,8,01,train,rep004,01/train/videos/0040/02_01_0040_(15_11_16_15_55_32)_c.mp4,02_01_0040_(15_11_16_15_55_32)_c.mp4,,244ccb9a4184e97bceb6c261379d0ed5c788f12e4bf14b7ebbc65395a467eb43,513633,mp4,1920,1080,30.000000,20,0.666667,unknown,S02,train
karsl_core28_s01_sign0040_train_rep005,KArSL,KArSL-502,RGB,0040,ذ,thal,8,01,train,rep005,01/train/videos/0040/02_01_0040_(15_11_16_15_55_34)_c.mp4,02_01_0040_(15_11_16_15_55_34)_c.mp4,,9b2e6325dbd1d0d2d845bf67f351ac48883e9fca236434cf68b37205d70ecff7,309582,mp4,1920,1080,30.000000,17,0.566667,unknown,S02,train
karsl_core28_s01_sign0040_train_rep006,KArSL,KArSL-502,RGB,0040,ذ,thal,8,01,train,rep006,01/train/videos/0040/02_01_0040_(15_11_16_15_55_36)_c.mp4,02_01_0040_(15_11_16_15_55_36)_c.mp4,,2248e1da8a1586b28fedc18e15643ddbd64c8f810cc9815aaf3679b80794b0a6,518476,mp4,1920,1080,30.000000,20,0.666667,unknown,S02,train
karsl_core28_s01_sign0040_train_rep007,KArSL,KArSL-502,RGB,0040,ذ,thal,8,01,train,rep007,01/train/videos/0040/02_01_0040_(15_11_16_15_55_37)_c.mp4,02_01_0040_(15_11_16_15_55_37)_c.mp4,,20e2794a6b13486d84ce836699c38bd081a3c149f4793809bdbbbb2e534c05a7,511660,mp4,1920,1080,30.000000,20,0.666667,unknown,S02,train
karsl_core28_s01_sign0040_train_rep008,KArSL,KArSL-502,RGB,0040,ذ,thal,8,01,train,rep008,01/train/videos/0040/02_01_0040_(15_11_16_15_55_42)_c.mp4,02_01_0040_(15_11_16_15_55_42)_c.mp4,,d95f79e5c4b169fb84b7618c7f3f8a6cb5aec63d47ef6e900f05e56bab0a0636,395927,mp4,1920,1080,30.000000,19,0.633333,unknown,S02,train
